Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,63,6012000000-E,ROADWAY ITEMS,SEDIMENT CONTROL STONE,,410.0,TON,"POLIVKA INTERNATIONAL COMPANY, INC.",65.0,26650.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,63,6012000000-E,ROADWAY ITEMS,SEDIMENT CONTROL STONE,,410.0,TON,CROWDER CONSTRUCTION COMPANY,99.09,40626.9,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,64,6015000000-E,ROADWAY ITEMS,TEMPORARY MULCHING,,12.5,ACR,"POLIVKA INTERNATIONAL COMPANY, INC.",1310.0,16375.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,64,6015000000-E,ROADWAY ITEMS,TEMPORARY MULCHING,,12.5,ACR,CROWDER CONSTRUCTION COMPANY,1450.0,18125.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,65,6018000000-E,ROADWAY ITEMS,SEED FOR TEMP SEEDING,,800.0,LB,"POLIVKA INTERNATIONAL COMPANY, INC.",3.3,2640.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,65,6018000000-E,ROADWAY ITEMS,SEED FOR TEMP SEEDING,,800.0,LB,CROWDER CONSTRUCTION COMPANY,3.0,2400.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,66,6021000000-E,ROADWAY ITEMS,FERT FOR TEMP SEEDING,,5.5,TON,"POLIVKA INTERNATIONAL COMPANY, INC.",1320.0,7260.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,66,6021000000-E,ROADWAY ITEMS,FERT FOR TEMP SEEDING,,5.5,TON,CROWDER CONSTRUCTION COMPANY,1850.0,10175.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,67,6024000000-E,ROADWAY ITEMS,TEMPORARY SLOPE DRAINS,,200.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",27.5,5500.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,67,6024000000-E,ROADWAY ITEMS,TEMPORARY SLOPE DRAINS,,200.0,LF,CROWDER CONSTRUCTION COMPANY,15.0,3000.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,68,6029000000-E,ROADWAY ITEMS,SAFETY FENCE,,1300.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",2.25,2925.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,68,6029000000-E,ROADWAY ITEMS,SAFETY FENCE,,1300.0,LF,CROWDER CONSTRUCTION COMPANY,1.5,1950.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,69,6030000000-E,ROADWAY ITEMS,SILT EXCAVATION,,2930.0,CY,"POLIVKA INTERNATIONAL COMPANY, INC.",15.0,43950.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,69,6030000000-E,ROADWAY ITEMS,SILT EXCAVATION,,2930.0,CY,CROWDER CONSTRUCTION COMPANY,15.0,43950.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,70,6036000000-E,ROADWAY ITEMS,MATTING FOR EROS CONTROL,,37000.0,SY,"POLIVKA INTERNATIONAL COMPANY, INC.",2.0,74000.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,70,6036000000-E,ROADWAY ITEMS,MATTING FOR EROS CONTROL,,37000.0,SY,CROWDER CONSTRUCTION COMPANY,1.65,61050.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,71,6037000000-E,ROADWAY ITEMS,COIR FIBER MAT,,100.0,SY,"POLIVKA INTERNATIONAL COMPANY, INC.",4.4,440.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,71,6037000000-E,ROADWAY ITEMS,COIR FIBER MAT,,100.0,SY,CROWDER CONSTRUCTION COMPANY,4.95,495.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,72,6038000000-E,ROADWAY ITEMS,PERM SOIL REINF MAT,,440.0,SY,"POLIVKA INTERNATIONAL COMPANY, INC.",4.95,2178.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,72,6038000000-E,ROADWAY ITEMS,PERM SOIL REINF MAT,,440.0,SY,CROWDER CONSTRUCTION COMPANY,4.85,2134.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,73,6042000000-E,ROADWAY ITEMS,"1/4"" HARDWARE CLOTH",,435.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",6.6,2871.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,73,6042000000-E,ROADWAY ITEMS,"1/4"" HARDWARE CLOTH",,435.0,LF,CROWDER CONSTRUCTION COMPANY,3.25,1413.75,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,74,6045000000-E,ROADWAY ITEMS,"**"" TEMPORARY PIPE","(18"")",55.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",65.0,3575.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,74,6045000000-E,ROADWAY ITEMS,"**"" TEMPORARY PIPE","(18"")",55.0,LF,CROWDER CONSTRUCTION COMPANY,100.0,5500.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,75,6070000000-N,ROADWAY ITEMS,SPECIAL STILLING BASINS,,2.0,EA,"POLIVKA INTERNATIONAL COMPANY, INC.",1650.0,3300.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,75,6070000000-N,ROADWAY ITEMS,SPECIAL STILLING BASINS,,2.0,EA,CROWDER CONSTRUCTION COMPANY,1500.0,3000.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,76,6071012000-E,ROADWAY ITEMS,COIR FIBER WATTLE,,420.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",15.0,6300.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,76,6071012000-E,ROADWAY ITEMS,COIR FIBER WATTLE,,420.0,LF,CROWDER CONSTRUCTION COMPANY,6.25,2625.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,77,6071014000-E,ROADWAY ITEMS,COIR FIBER WATTLE BARRIER,,170.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",38.5,6545.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,77,6071014000-E,ROADWAY ITEMS,COIR FIBER WATTLE BARRIER,,170.0,LF,CROWDER CONSTRUCTION COMPANY,7.75,1317.5,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,78,6071020000-E,ROADWAY ITEMS,POLYACRYLAMIDE (PAM),,340.0,LB,"POLIVKA INTERNATIONAL COMPANY, INC.",13.75,4675.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,78,6071020000-E,ROADWAY ITEMS,POLYACRYLAMIDE (PAM),,340.0,LB,CROWDER CONSTRUCTION COMPANY,14.5,4930.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,79,6071030000-E,ROADWAY ITEMS,COIR FIBER BAFFLE,,475.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",15.0,7125.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,79,6071030000-E,ROADWAY ITEMS,COIR FIBER BAFFLE,,475.0,LF,CROWDER CONSTRUCTION COMPANY,4.25,2018.75,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,80,6071050000-E,ROADWAY ITEMS,"**"" SKIMMER","(1-1/2"")",3.0,EA,"POLIVKA INTERNATIONAL COMPANY, INC.",3500.0,10500.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,80,6071050000-E,ROADWAY ITEMS,"**"" SKIMMER","(1-1/2"")",3.0,EA,CROWDER CONSTRUCTION COMPANY,2500.0,7500.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,81,6071050000-E,ROADWAY ITEMS,"**"" SKIMMER","(2"")",1.0,EA,"POLIVKA INTERNATIONAL COMPANY, INC.",4250.0,4250.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,81,6071050000-E,ROADWAY ITEMS,"**"" SKIMMER","(2"")",1.0,EA,CROWDER CONSTRUCTION COMPANY,2500.0,2500.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,82,6084000000-E,ROADWAY ITEMS,SEEDING AND MULCHING,,12.0,ACR,"POLIVKA INTERNATIONAL COMPANY, INC.",2530.0,30360.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,82,6084000000-E,ROADWAY ITEMS,SEEDING AND MULCHING,,12.0,ACR,CROWDER CONSTRUCTION COMPANY,2450.0,29400.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,83,6087000000-E,ROADWAY ITEMS,MOWING,,9.0,ACR,"POLIVKA INTERNATIONAL COMPANY, INC.",149.0,1341.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,83,6087000000-E,ROADWAY ITEMS,MOWING,,9.0,ACR,CROWDER CONSTRUCTION COMPANY,395.0,3555.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,84,6090000000-E,ROADWAY ITEMS,SEED FOR REPAIR SEEDING,,150.0,LB,"POLIVKA INTERNATIONAL COMPANY, INC.",6.6,990.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,84,6090000000-E,ROADWAY ITEMS,SEED FOR REPAIR SEEDING,,150.0,LB,CROWDER CONSTRUCTION COMPANY,3.5,525.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,85,6093000000-E,ROADWAY ITEMS,FERT FOR REPAIR SEEDING,,0.25,TON,"POLIVKA INTERNATIONAL COMPANY, INC.",2310.0,577.5,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,85,6093000000-E,ROADWAY ITEMS,FERT FOR REPAIR SEEDING,,0.25,TON,CROWDER CONSTRUCTION COMPANY,1850.0,462.5,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,86,6096000000-E,ROADWAY ITEMS,SEED FOR SUPP SEEDING,,250.0,LB,"POLIVKA INTERNATIONAL COMPANY, INC.",5.5,1375.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,86,6096000000-E,ROADWAY ITEMS,SEED FOR SUPP SEEDING,,250.0,LB,CROWDER CONSTRUCTION COMPANY,3.5,875.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,87,6108000000-E,ROADWAY ITEMS,FERTILIZER TOPDRESSING,,7.5,TON,"POLIVKA INTERNATIONAL COMPANY, INC.",1540.0,11550.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,87,6108000000-E,ROADWAY ITEMS,FERTILIZER TOPDRESSING,,7.5,TON,CROWDER CONSTRUCTION COMPANY,2500.0,18750.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,88,6111000000-E,ROADWAY ITEMS,IMPERVIOUS DIKE,,51.0,LF,"POLIVKA INTERNATIONAL COMPANY, INC.",82.5,4207.5,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,88,6111000000-E,ROADWAY ITEMS,IMPERVIOUS DIKE,,51.0,LF,CROWDER CONSTRUCTION COMPANY,75.0,3825.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,89,6114500000-N,ROADWAY ITEMS,SPECIALIZED HAND MOWING,,10.0,MHR,"POLIVKA INTERNATIONAL COMPANY, INC.",93.5,935.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,89,6114500000-N,ROADWAY ITEMS,SPECIALIZED HAND MOWING,,10.0,MHR,CROWDER CONSTRUCTION COMPANY,125.0,1250.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,90,6117000000-N,ROADWAY ITEMS,RESPONSE FOR EROS CONTROL,,75.0,EA,"POLIVKA INTERNATIONAL COMPANY, INC.",330.0,24750.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,90,6117000000-N,ROADWAY ITEMS,RESPONSE FOR EROS CONTROL,,75.0,EA,CROWDER CONSTRUCTION COMPANY,395.0,29625.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,91,6117500000-N,ROADWAY ITEMS,CONC WASHOUT STRUCTURE,,5.0,EA,"POLIVKA INTERNATIONAL COMPANY, INC.",1100.0,5500.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,91,6117500000-N,ROADWAY ITEMS,CONC WASHOUT STRUCTURE,,5.0,EA,CROWDER CONSTRUCTION COMPANY,1000.0,5000.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,92,6132000000-N,ROADWAY ITEMS,GENERIC EROSION CONTROL ITEM (EA),SUPPLEMENTAL RESPONSE FOR EROSION CONTROL,10.0,EA,"POLIVKA INTERNATIONAL COMPANY, INC.",350.0,3500.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,92,6132000000-N,ROADWAY ITEMS,GENERIC EROSION CONTROL ITEM (EA),SUPPLEMENTAL RESPONSE FOR EROSION CONTROL,10.0,EA,CROWDER CONSTRUCTION COMPANY,400.0,4000.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,93,8126000000-N,CULVERT ITEMS,CULV EXCAV @ ************,(21+72.19 -L-),1.0,LS,"POLIVKA INTERNATIONAL COMPANY, INC.",15000.0,15000.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,93,8126000000-N,CULVERT ITEMS,CULV EXCAV @ ************,(21+72.19 -L-),1.0,LS,CROWDER CONSTRUCTION COMPANY,40000.0,40000.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,94,8133000000-E,CULVERT ITEMS,"FND CONDIT MAT, BOX CULV",,59.0,TON,"POLIVKA INTERNATIONAL COMPANY, INC.",60.0,3540.0,MECKLENBURG,07/18/2023,8155730.0,35.2632655,-80.8543847
C204176,"GRADING, DRAINAGE, AND CULVERT., GRADING, DRAINAGE, AND PAVING.",CHARLOTTE GATEWAY STATION - RAIL (STI); WYE CONNECTION TRACK AT CHARLOTTE JUNCTION.,94,8133000000-E,CULVERT ITEMS,"FND CONDIT MAT, BOX CULV",,59.0,TON,CROWDER CONSTRUCTION COMPANY,60.0,3540.0,MECKLENBURG,07/18/2023,12963787.0,35.2632655,-80.8543847
